suite,run,population,screen_prompts,n,best_screen_exact,base_screen_exact,delta_vs_base,best_candidate
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1640,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1641,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1642,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1643,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1644,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1645,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1646,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1647,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1648,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1649,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1650,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1651,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1652,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1653,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1654,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1655,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1656,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1657,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1658,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1659,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1660,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1661,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1662,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1663,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1664,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1665,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1666,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1667,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1668,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1669,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1670,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1671,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1672,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1673,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1674,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1675,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1676,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1677,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1678,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1679,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1680,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1681,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1682,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1683,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1684,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1685,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1686,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1687,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1688,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1689,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1690,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1691,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1692,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1693,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1694,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1695,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1696,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1697,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1698,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1699,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1700,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1701,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1702,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1703,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1704,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1705,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1706,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1707,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1708,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1709,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1710,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1711,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1712,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1713,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1714,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1715,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1716,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1717,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1718,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1719,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1720,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1721,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1722,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1723,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1724,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1725,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1726,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1727,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1728,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1729,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1730,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1731,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1732,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1733,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1734,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1735,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1736,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1737,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1738,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1739,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1740,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1741,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1742,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1743,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1744,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1745,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1746,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1747,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1748,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1749,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1750,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1751,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1752,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1753,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1754,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1755,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1756,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1757,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1758,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1759,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1760,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1761,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1762,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1763,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1764,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1765,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1766,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1767,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1768,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1769,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1770,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1771,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1772,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1773,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1774,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1775,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1776,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1777,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1778,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1779,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1780,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1781,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1782,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1783,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1784,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1785,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1786,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1787,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1788,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1789,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1790,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1791,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1792,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1793,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1794,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1795,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1796,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1797,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1798,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1799,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1800,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1801,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1802,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1803,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1804,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1805,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1806,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1807,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1808,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1809,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1810,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1811,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1812,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1813,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1814,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1815,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1816,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1817,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1818,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1819,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
optimus_gpu_suite_v092_noflash_tp4,search_p4096_chunk8,4096,64,1820,0.1875,0.0,0.1875,isotropic:seed606803499:s0.0075:sign-1
