run,candidate,ordinal,exact_mean,best_so_far
halving_iso_s0p01_p256,isotropic:seed1193176983:s0.01:sign-1,11,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed1926505261:s0.01:sign1,12,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed1854612611:s0.01:sign-1,13,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed1854905472:s0.01:sign1,14,0.0,0.15625
halving_iso_s0p01_p256,isotropic:seed1449296584:s0.01:sign-1,15,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed2051021141:s0.01:sign-1,16,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed478359838:s0.01:sign1,17,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed348608486:s0.01:sign1,18,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed1468210752:s0.01:sign-1,19,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed89257228:s0.01:sign-1,20,0.09375,0.15625
halving_iso_s0p01_p256,isotropic:seed300078610:s0.01:sign-1,21,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed129143896:s0.01:sign1,22,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed6726536:s0.01:sign1,23,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed1386703662:s0.01:sign-1,24,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed1500877065:s0.01:sign-1,25,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed2130860468:s0.01:sign1,26,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed768001753:s0.01:sign-1,27,0.125,0.15625
halving_iso_s0p01_p256,isotropic:seed1887561680:s0.01:sign-1,28,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed927209519:s0.01:sign-1,29,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed1780240750:s0.01:sign-1,30,0.0625,0.15625
halving_iso_s0p01_p256,isotropic:seed603555138:s0.01:sign1,31,0.03125,0.15625
halving_iso_s0p01_p256,isotropic:seed1866359807:s0.01:sign-1,32,0.03125,0.15625
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2103139804:s0.02:sign1,1,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2103139804:s0.02:sign-1,2,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2097446776:s0.02:sign1,3,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2097446776:s0.02:sign-1,4,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2121586239:s0.02:sign1,5,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2121586239:s0.02:sign-1,6,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed816464123:s0.02:sign1,7,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed816464123:s0.02:sign-1,8,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed367992410:s0.02:sign1,9,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed367992410:s0.02:sign-1,10,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1982656189:s0.02:sign1,11,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1982656189:s0.02:sign-1,12,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed225255239:s0.02:sign1,13,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed225255239:s0.02:sign-1,14,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed561980201:s0.02:sign1,15,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed561980201:s0.02:sign-1,16,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed298028866:s0.02:sign1,17,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed298028866:s0.02:sign-1,18,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed685255715:s0.02:sign1,19,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed685255715:s0.02:sign-1,20,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1151155068:s0.02:sign1,21,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1151155068:s0.02:sign-1,22,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed253598992:s0.02:sign1,23,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed253598992:s0.02:sign-1,24,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1709091010:s0.02:sign1,25,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1709091010:s0.02:sign-1,26,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed519189161:s0.02:sign1,27,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed519189161:s0.02:sign-1,28,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1688041804:s0.02:sign1,29,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1688041804:s0.02:sign-1,30,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed684046403:s0.02:sign1,31,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed684046403:s0.02:sign-1,32,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1704011245:s0.02:sign1,33,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1704011245:s0.02:sign-1,34,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2070344413:s0.02:sign1,35,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2070344413:s0.02:sign-1,36,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2057996156:s0.02:sign1,37,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2057996156:s0.02:sign-1,38,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed566183643:s0.02:sign1,39,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed566183643:s0.02:sign-1,40,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1193176983:s0.02:sign1,41,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1193176983:s0.02:sign-1,42,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed947053435:s0.02:sign1,43,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed947053435:s0.02:sign-1,44,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed547003393:s0.02:sign1,45,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed547003393:s0.02:sign-1,46,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1309687590:s0.02:sign1,47,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1309687590:s0.02:sign-1,48,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1926505261:s0.02:sign1,49,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1926505261:s0.02:sign-1,50,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1854612611:s0.02:sign1,51,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1854612611:s0.02:sign-1,52,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1387222073:s0.02:sign1,53,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1387222073:s0.02:sign-1,54,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1854905472:s0.02:sign1,55,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1854905472:s0.02:sign-1,56,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1113402598:s0.02:sign1,57,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1113402598:s0.02:sign-1,58,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1449296584:s0.02:sign1,59,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1449296584:s0.02:sign-1,60,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2051021141:s0.02:sign1,61,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed2051021141:s0.02:sign-1,62,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1417069371:s0.02:sign1,63,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1417069371:s0.02:sign-1,64,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed101487544:s0.02:sign1,65,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed101487544:s0.02:sign-1,66,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1580027625:s0.02:sign1,67,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1580027625:s0.02:sign-1,68,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1586287864:s0.02:sign1,69,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1586287864:s0.02:sign-1,70,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed478359838:s0.02:sign1,71,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed478359838:s0.02:sign-1,72,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1862054947:s0.02:sign1,73,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1862054947:s0.02:sign-1,74,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed369509318:s0.02:sign1,75,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed369509318:s0.02:sign-1,76,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1693758289:s0.02:sign1,77,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1693758289:s0.02:sign-1,78,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1869201919:s0.02:sign1,79,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1869201919:s0.02:sign-1,80,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1036897055:s0.02:sign1,81,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1036897055:s0.02:sign-1,82,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed129146784:s0.02:sign1,83,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed129146784:s0.02:sign-1,84,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed348608486:s0.02:sign1,85,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed348608486:s0.02:sign-1,86,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1468210752:s0.02:sign1,87,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1468210752:s0.02:sign-1,88,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed89257228:s0.02:sign1,89,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed89257228:s0.02:sign-1,90,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1441472669:s0.02:sign1,91,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1441472669:s0.02:sign-1,92,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed300078610:s0.02:sign1,93,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed300078610:s0.02:sign-1,94,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1312151122:s0.02:sign1,95,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r0:seed1312151122:s0.02:sign-1,96,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed919624366:s0.02:sign1,97,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed919624366:s0.02:sign-1,98,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1592171903:s0.02:sign1,99,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1592171903:s0.02:sign-1,100,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed957259679:s0.02:sign1,101,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed957259679:s0.02:sign-1,102,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed11196390:s0.02:sign1,103,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed11196390:s0.02:sign-1,104,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1753944563:s0.02:sign1,105,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1753944563:s0.02:sign-1,106,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1404698737:s0.02:sign1,107,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1404698737:s0.02:sign-1,108,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed556437322:s0.02:sign1,109,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed556437322:s0.02:sign-1,110,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed980497430:s0.02:sign1,111,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed980497430:s0.02:sign-1,112,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed944455836:s0.02:sign1,113,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed944455836:s0.02:sign-1,114,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1715867871:s0.02:sign1,115,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1715867871:s0.02:sign-1,116,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1267900767:s0.02:sign1,117,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1267900767:s0.02:sign-1,118,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed836998341:s0.02:sign1,119,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed836998341:s0.02:sign-1,120,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1176217477:s0.02:sign1,121,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1176217477:s0.02:sign-1,122,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed140608310:s0.02:sign1,123,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed140608310:s0.02:sign-1,124,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed286093225:s0.02:sign1,125,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed286093225:s0.02:sign-1,126,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1736518790:s0.02:sign1,127,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1736518790:s0.02:sign-1,128,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1756768677:s0.02:sign1,129,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1756768677:s0.02:sign-1,130,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed455838593:s0.02:sign1,131,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed455838593:s0.02:sign-1,132,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed171715857:s0.02:sign1,133,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed171715857:s0.02:sign-1,134,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1075133738:s0.02:sign1,135,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1075133738:s0.02:sign-1,136,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1619777315:s0.02:sign1,137,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1619777315:s0.02:sign-1,138,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed231601355:s0.02:sign1,139,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed231601355:s0.02:sign-1,140,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1097456931:s0.02:sign1,141,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1097456931:s0.02:sign-1,142,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed762987283:s0.02:sign1,143,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed762987283:s0.02:sign-1,144,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1598925942:s0.02:sign1,145,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1598925942:s0.02:sign-1,146,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed736622771:s0.02:sign1,147,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed736622771:s0.02:sign-1,148,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed64765479:s0.02:sign1,149,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed64765479:s0.02:sign-1,150,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed396514975:s0.02:sign1,151,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed396514975:s0.02:sign-1,152,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1475610066:s0.02:sign1,153,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1475610066:s0.02:sign-1,154,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1197652133:s0.02:sign1,155,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1197652133:s0.02:sign-1,156,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed901479556:s0.02:sign1,157,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed901479556:s0.02:sign-1,158,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed209402018:s0.02:sign1,159,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed209402018:s0.02:sign-1,160,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1371279140:s0.02:sign1,161,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1371279140:s0.02:sign-1,162,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed2106210347:s0.02:sign1,163,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed2106210347:s0.02:sign-1,164,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1418215755:s0.02:sign1,165,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1418215755:s0.02:sign-1,166,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed2008823276:s0.02:sign1,167,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed2008823276:s0.02:sign-1,168,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1104349392:s0.02:sign1,169,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1104349392:s0.02:sign-1,170,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1759702936:s0.02:sign1,171,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1759702936:s0.02:sign-1,172,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1082955950:s0.02:sign1,173,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1082955950:s0.02:sign-1,174,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed909521323:s0.02:sign1,175,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed909521323:s0.02:sign-1,176,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1470155811:s0.02:sign1,177,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1470155811:s0.02:sign-1,178,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1106024517:s0.02:sign1,179,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1106024517:s0.02:sign-1,180,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed826778157:s0.02:sign1,181,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed826778157:s0.02:sign-1,182,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1660944288:s0.02:sign1,183,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1660944288:s0.02:sign-1,184,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1420755963:s0.02:sign1,185,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1420755963:s0.02:sign-1,186,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed650805163:s0.02:sign1,187,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed650805163:s0.02:sign-1,188,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed200823675:s0.02:sign1,189,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed200823675:s0.02:sign-1,190,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1753097263:s0.02:sign1,191,0.0,0.0
phase3_elite_basis_p96,adaptive_elite_basis_r1:seed1753097263:s0.02:sign-1,192,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2103139804:s0.02:sign1,1,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2103139804:s0.02:sign-1,2,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2097446776:s0.02:sign1,3,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2097446776:s0.02:sign-1,4,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2121586239:s0.02:sign1,5,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2121586239:s0.02:sign-1,6,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed816464123:s0.02:sign1,7,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed816464123:s0.02:sign-1,8,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed367992410:s0.02:sign1,9,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed367992410:s0.02:sign-1,10,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1982656189:s0.02:sign1,11,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1982656189:s0.02:sign-1,12,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed225255239:s0.02:sign1,13,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed225255239:s0.02:sign-1,14,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed561980201:s0.02:sign1,15,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed561980201:s0.02:sign-1,16,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed298028866:s0.02:sign1,17,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed298028866:s0.02:sign-1,18,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed685255715:s0.02:sign1,19,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed685255715:s0.02:sign-1,20,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1151155068:s0.02:sign1,21,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1151155068:s0.02:sign-1,22,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed253598992:s0.02:sign1,23,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed253598992:s0.02:sign-1,24,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1709091010:s0.02:sign1,25,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1709091010:s0.02:sign-1,26,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed519189161:s0.02:sign1,27,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed519189161:s0.02:sign-1,28,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1688041804:s0.02:sign1,29,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1688041804:s0.02:sign-1,30,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed684046403:s0.02:sign1,31,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed684046403:s0.02:sign-1,32,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1704011245:s0.02:sign1,33,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1704011245:s0.02:sign-1,34,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2070344413:s0.02:sign1,35,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2070344413:s0.02:sign-1,36,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2057996156:s0.02:sign1,37,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed2057996156:s0.02:sign-1,38,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed566183643:s0.02:sign1,39,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed566183643:s0.02:sign-1,40,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1193176983:s0.02:sign1,41,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed1193176983:s0.02:sign-1,42,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed947053435:s0.02:sign1,43,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed947053435:s0.02:sign-1,44,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed547003393:s0.02:sign1,45,0.0,0.0
phase3_hybrid_covlite_p96,adaptive_hybrid_covlite_r0:seed547003393:s0.02:sign-1,46,0.0,0.0
